Id,y
50438,1.286376953125
50439,1.7161865234375
50440,1.2166748046875
50441,2.413330078125
50442,2.460205078125
50443,1.5938720703125
50444,1.903564453125
50445,1.3768310546875
50446,1.7352294921875
50447,1.353759765625
50448,1.068359375
50449,2.5013427734375
50450,1.7757568359375
50451,2.1212158203125
50452,2.346923828125
50453,2.15673828125
50454,2.1259765625
50455,1.806884765625
50456,1.67919921875
50457,1.4541015625
50458,1.4698486328125
50459,1.86181640625
50460,1.939697265625
50461,1.7813720703125
50462,2.2523193359375
50463,1.838623046875
50464,1.3072509765625
50465,1.3079833984375
50466,1.22900390625
50467,2.4910888671875
50468,1.9996337890625
50469,1.7393798828125
50470,1.5609130859375
50471,1.92578125
50472,1.6212158203125
50473,1.5394287109375
50474,1.705322265625
50475,1.2176513671875
50476,1.380615234375
50477,2.1639404296875
50478,1.9783935546875
50479,2.442138671875
50480,1.704345703125
50481,2.1904296875
50482,2.6656494140625
50483,1.8148193359375
50484,1.5797119140625
50485,1.392822265625
50486,2.0611572265625
50487,2.1533203125
50488,1.91796875
50489,2.1298828125
50490,1.7647705078125
50491,2.27978515625
50492,2.291015625
50493,2.2628173828125
50494,1.869140625
50495,1.1884765625
50496,1.50927734375
50497,1.9012451171875
50498,1.9771728515625
50499,1.4112548828125
50500,1.7728271484375
50501,1.68017578125
50502,1.148681640625
50503,1.7381591796875
50504,1.5794677734375
50505,1.7503662109375
50506,1.5858154296875
50507,2.381103515625
50508,1.8170166015625
50509,1.26806640625
50510,1.4921875
50511,1.3251953125
50512,2.247802734375
50513,2.732421875
50514,2.216796875
50515,1.6175537109375
50516,1.8775634765625
50517,2.0689697265625
50518,1.1622314453125
50519,1.0601806640625
50520,1.9373779296875
50521,2.005859375
50522,1.7376708984375
50523,1.933349609375
50524,2.471435546875
50525,1.8948974609375
50526,1.9571533203125
50527,1.827880859375
50528,1.61474609375
50529,1.2425537109375
50530,1.8731689453125
50531,1.7867431640625
50532,2.0062255859375
50533,1.7261962890625
50534,1.6396484375
50535,1.87646484375
50536,1.9520263671875
50537,1.9852294921875
50538,1.990478515625
50539,1.927001953125
50540,2.5269775390625
50541,1.7999267578125
50542,1.6077880859375
50543,1.6009521484375
50544,1.8271484375
50545,2.0933837890625
50546,2.1751708984375
50547,1.6512451171875
50548,2.4578857421875
50549,1.831298828125
50550,1.55322265625
50551,1.963623046875
50552,1.5860595703125
50553,1.6412353515625
50554,1.92919921875
50555,2.21636962890625
50556,0.9993896484375
50557,2.486328125
50558,1.470947265625
50559,2.299072265625
50560,1.483154296875
50561,1.84765625
50562,1.9298095703125
50563,1.837158203125
50564,2.0538330078125
50565,2.501220703125
50566,2.0103759765625
50567,2.3651123046875
50568,1.623291015625
50569,1.883544921875
50570,1.7503662109375
50571,2.7254638671875
50572,2.0174560546875
50573,1.9932861328125
50574,1.81982421875
50575,1.67919921875
50576,1.212890625
50577,1.77734375
50578,1.9764404296875
50579,2.16015625
50580,1.7081298828125
50581,1.8701171875
50582,2.5244140625
50583,2.1995849609375
50584,1.589111328125
50585,1.753173828125
50586,1.89306640625
50587,1.6812744140625
50588,2.12548828125
50589,2.0693359375
50590,1.9505615234375
50591,2.6246337890625
50592,2.1915283203125
50593,2.1982421875
50594,2.083251953125
50595,1.4609375
50596,1.9727783203125
50597,1.4765625
50598,1.192626953125
50599,1.9979248046875
50600,1.6771240234375
50601,1.689453125
50602,2.002197265625
50603,1.444091796875
50604,1.16796875
50605,1.4638671875
50606,1.5247802734375
50607,2.02587890625
50608,1.945556640625
50609,2.1038818359375
50610,2.34796142578125
50611,2.0462646484375
50612,1.7255859375
50613,2.2813720703125
50614,1.28857421875
50615,1.881591796875
50616,1.8492431640625
50617,1.8218994140625
50618,1.599609375
50619,2.862548828125
50620,1.3580322265625
50621,1.385009765625
50622,2.25341796875
50623,2.20654296875
50624,1.7828369140625
50625,1.8345947265625
50626,1.82275390625
50627,2.0096435546875
50628,2.1781005859375
50629,2.169189453125
50630,2.3211669921875
50631,1.7518310546875
50632,2.284423828125
50633,2.301513671875
50634,2.1636962890625
50635,1.94287109375
50636,2.14111328125
50637,1.551513671875
50638,1.960693359375
50639,1.9832763671875
50640,1.5093994140625
50641,2.19287109375
50642,1.9139404296875
50643,1.4044189453125
50644,1.0814208984375
50645,1.978759765625
50646,2.0767822265625
50647,1.7799072265625
50648,1.17529296875
50649,1.8070068359375
50650,2.0772705078125
50651,1.50390625
50652,2.1943359375
50653,1.7314453125
50654,2.171142578125
50655,1.7470703125
50656,1.6705322265625
50657,1.19189453125
50658,1.2745361328125
50659,2.080078125
50660,2.2274169921875
50661,1.8170166015625
50662,1.99169921875
50663,1.922607421875
50664,2.3607177734375
50665,1.7569580078125
50666,1.9034423828125
50667,1.958984375
50668,1.2174072265625
50669,2.3414306640625
50670,1.6300048828125
50671,1.8544921875
50672,1.37158203125
50673,1.2325439453125
50674,1.918701171875
50675,2.0421142578125
50676,2.3802490234375
50677,1.534912109375
50678,1.8031005859375
50679,1.88134765625
50680,2.20947265625
50681,2.15582275390625
50682,1.1710205078125
50683,2.50848388671875
50684,2.127197265625
50685,2.0015869140625
50686,1.56982421875
50687,2.0716552734375
50688,1.4520263671875
50689,1.9478759765625
50690,2.3572998046875
50691,2.2388916015625
50692,1.51318359375
50693,1.8385009765625
50694,2.1680908203125
50695,2.1602783203125
50696,2.410888671875
50697,1.146240234375
50698,2.082275390625
50699,2.1224365234375
50700,1.5042724609375
50701,2.130615234375
50702,1.314208984375
50703,2.1671142578125
50704,1.828369140625
50705,1.8232421875
50706,1.41015625
50707,1.8427734375
50708,1.7593994140625
50709,1.590576171875
50710,2.577880859375
50711,1.6474609375
50712,1.7835693359375
50713,1.7427978515625
50714,1.7489013671875
50715,1.3963623046875
50716,1.492919921875
50717,1.928955078125
50718,2.3336181640625
50719,2.4730224609375
50720,1.2762451171875
50721,1.6329345703125
50722,1.760986328125
50723,1.173828125
50724,1.936279296875
50725,1.523193359375
50726,1.7156982421875
50727,1.620849609375
50728,2.1173095703125
50729,1.929931640625
50730,1.4422607421875
50731,1.902099609375
50732,2.495361328125
50733,0.9403076171875
50734,1.47900390625
50735,2.3802490234375
50736,1.682861328125
50737,1.8543701171875
50738,1.5914306640625
50739,1.572998046875
50740,2.034423828125
50741,1.76171875
50742,1.869873046875
50743,2.1849365234375
50744,1.684326171875
50745,1.571044921875
50746,1.615966796875
50747,1.5667724609375
50748,1.75146484375
50749,1.263671875
50750,0.9752197265625
50751,1.575439453125
50752,1.7589111328125
50753,1.52978515625
50754,1.8287353515625
50755,1.60693359375
50756,1.769287109375
50757,1.615234375
50758,1.3302001953125
50759,1.5184326171875
50760,1.7232666015625
50761,1.9267578125
50762,2.7891845703125
50763,1.6376953125
50764,2.073486328125
50765,1.3070068359375
50766,1.9473876953125
50767,2.311767578125
50768,1.3790283203125
50769,2.1759033203125
50770,2.2518310546875
50771,1.5872802734375
50772,2.3199462890625
50773,1.9510498046875
50774,1.245361328125
50775,2.44830322265625
50776,2.02734375
50777,1.88525390625
50778,2.02392578125
50779,1.9849853515625
50780,1.595947265625
50781,1.6165771484375
50782,2.140625
50783,1.5220947265625
50784,1.467041015625
50785,2.1649169921875
50786,1.2083740234375
50787,1.9888916015625
50788,1.709228515625
50789,2.5601806640625
50790,1.8343505859375
50791,1.9119873046875
50792,2.0960693359375
50793,1.8458251953125
50794,1.3348388671875
50795,1.8323974609375
50796,1.2947998046875
50797,2.2744140625
50798,2.045166015625
50799,2.4417724609375
50800,1.8109130859375
50801,1.9112548828125
50802,1.6585693359375
50803,1.8759765625
50804,1.9471435546875
50805,1.763671875
50806,1.9952392578125
50807,1.7791748046875
50808,1.709228515625
50809,1.5478515625
50810,1.4664306640625
50811,1.426513671875
50812,1.9327392578125
50813,2.0789794921875
50814,2.1519775390625
50815,2.4066162109375
50816,1.7772216796875
50817,1.73193359375
50818,1.985595703125
50819,1.740966796875
50820,1.8060302734375
50821,1.932373046875
50822,1.496826171875
50823,1.892822265625
50824,1.738037109375
50825,1.7637939453125
50826,1.9500732421875
50827,1.56884765625
50828,1.9630126953125
50829,1.9400634765625
50830,1.2506103515625
50831,2.1290283203125
50832,2.3546142578125
50833,1.1544189453125
50834,2.0614013671875
50835,1.669921875
50836,1.6722412109375
50837,1.7061767578125
50838,1.6656494140625
50839,2.183349609375
50840,1.708984375
50841,1.579833984375
50842,2.4119873046875
50843,1.9190673828125
50844,1.4825439453125
50845,2.171630859375
50846,2.3489990234375
50847,2.2152099609375
50848,2.278564453125
50849,1.921142578125
50850,1.6158447265625
50851,1.4110107421875
50852,1.9649658203125
50853,2.3623046875
50854,1.733154296875
50855,1.7208251953125
50856,1.6981201171875
50857,2.452392578125
50858,1.6004638671875
50859,1.6553955078125
50860,1.537841796875
50861,1.6666259765625
50862,1.730224609375
50863,1.6947021484375
50864,2.464111328125
50865,1.5933837890625
50866,1.2498779296875
50867,1.4349365234375
50868,1.643798828125
50869,1.816650390625
50870,1.888671875
50871,1.7454833984375
50872,1.3603515625
50873,1.903076171875
50874,1.8826904296875
50875,1.6724853515625
50876,1.7113037109375
50877,1.8099365234375
50878,1.2967529296875
50879,1.61376953125
50880,1.948974609375
50881,1.6514892578125
50882,1.949951171875
50883,1.6214599609375
50884,2.1895751953125
50885,1.87158203125
50886,2.0272216796875
50887,1.3048095703125
50888,1.7742919921875
50889,2.010498046875
50890,1.5780029296875
50891,2.080810546875
50892,1.9031982421875
50893,2.2674560546875
50894,2.06201171875
50895,2.2801513671875
50896,1.3321533203125
50897,2.14306640625
50898,2.1448974609375
50899,1.88427734375
50900,1.950927734375
50901,1.779052734375
50902,2.2095947265625
50903,1.6961669921875
50904,2.1451416015625
50905,1.594482421875
50906,1.56298828125
50907,1.363037109375
50908,2.2984619140625
50909,1.94091796875
50910,2.1009521484375
50911,1.3759765625
50912,1.8428955078125
50913,1.5697021484375
50914,2.3121337890625
50915,1.6597900390625
50916,1.979248046875
50917,1.4432373046875
50918,1.4219970703125
50919,1.3419189453125
50920,2.17041015625
50921,1.801025390625
50922,1.649658203125
50923,1.80712890625
50924,2.3951416015625
50925,1.61572265625
50926,1.73974609375
50927,2.2960205078125
50928,2.388671875
50929,1.0782470703125
50930,1.8160400390625
50931,1.9461669921875
50932,1.7227783203125
50933,1.6182861328125
50934,2.4290771484375
50935,1.4093017578125
50936,2.2669677734375
50937,2.1629638671875
50938,2.55767822265625
50939,1.7740478515625
50940,1.71630859375
50941,2.0948486328125
50942,1.693115234375
50943,1.6458740234375
50944,2.56005859375
50945,2.2005615234375
50946,2.002685546875
50947,1.9979248046875
50948,1.9361572265625
50949,2.015380859375
50950,2.0201416015625
50951,2.3465576171875
50952,2.01416015625
50953,1.28369140625
50954,1.927978515625
50955,2.0252685546875
50956,1.51171875
50957,1.965087890625
50958,1.7652587890625
50959,2.2706298828125
50960,1.8773193359375
50961,1.7845458984375
50962,2.3189697265625
50963,2.51116943359375
50964,1.3433837890625
50965,1.8680419921875
50966,1.3101806640625
50967,1.4837646484375
50968,2.0374755859375
50969,1.9749755859375
50970,1.85498046875
50971,1.939208984375
50972,1.69677734375
50973,1.21533203125
50974,1.820556640625
50975,2.410400390625
50976,1.5870361328125
50977,2.1669921875
50978,1.2000732421875
50979,1.6363525390625
50980,2.222412109375
50981,1.9644775390625
50982,2.2760009765625
50983,1.639404296875
50984,1.70947265625
50985,1.8675537109375
50986,2.1507568359375
50987,1.796630859375
50988,1.7001953125
50989,2.1494140625
50990,1.330078125
50991,1.8509521484375
50992,1.9609375
50993,2.0906982421875
50994,1.806884765625
50995,1.36474609375
50996,1.125
50997,2.1171875
50998,1.9932861328125
50999,1.9976806640625
51000,1.72021484375
51001,1.8671875
51002,2.0098876953125
51003,1.84228515625
51004,2.260498046875
51005,1.733154296875
51006,2.2220458984375
51007,2.4010009765625
51008,1.284423828125
51009,1.6773681640625
51010,2.22357177734375
51011,1.962158203125
51012,1.544677734375
51013,1.3758544921875
51014,1.6917724609375
51015,1.5166015625
51016,2.47442626953125
51017,1.816162109375
51018,1.970458984375
51019,1.781494140625
51020,1.7769775390625
51021,1.9471435546875
51022,1.876953125
51023,2.4652099609375
51024,1.6380615234375
51025,2.355224609375
51026,1.838623046875
51027,2.40673828125
51028,2.00390625
51029,2.1588134765625
51030,2.147216796875
51031,2.0604248046875
51032,1.61181640625
51033,1.9073486328125
51034,1.958251953125
51035,2.5335693359375
51036,2.2557373046875
51037,2.1507568359375
51038,1.5927734375
51039,1.9320068359375
51040,1.9759521484375
51041,2.0067138671875
51042,1.6480712890625
51043,1.4737548828125
51044,2.012939453125
51045,2.1611328125
51046,2.2906494140625
51047,1.611572265625
51048,1.5662841796875
51049,2.3187255859375
51050,2.248779296875
51051,2.2464599609375
51052,1.748046875
51053,2.1341552734375
51054,1.7427978515625
51055,1.841064453125
51056,1.7967529296875
51057,1.70263671875
51058,2.1141357421875
51059,2.0811767578125
51060,1.4390869140625
51061,1.88818359375
51062,2.169677734375
51063,2.09619140625
51064,2.5382080078125
51065,1.6317138671875
51066,2.1231689453125
51067,1.27587890625
51068,1.8514404296875
51069,2.3375244140625
51070,1.5538330078125
51071,1.916259765625
51072,1.2559814453125
51073,1.8883056640625
51074,2.0736083984375
51075,1.9278564453125
51076,1.0421142578125
51077,2.3985595703125
51078,2.1800537109375
51079,1.5513916015625
51080,1.3612060546875
51081,1.81689453125
51082,2.009521484375
51083,1.63232421875
51084,2.04541015625
51085,1.983642578125
51086,1.1343994140625
51087,1.930419921875
51088,2.004150390625
51089,1.0596923828125
51090,2.1982421875
51091,1.72607421875
51092,1.436279296875
51093,1.726806640625
51094,1.0596923828125
51095,1.2799072265625
51096,1.880859375
51097,2.045166015625
51098,2.442138671875
51099,1.6856689453125
51100,1.2855224609375
51101,2.00244140625
51102,2.4124755859375
51103,2.19482421875
51104,1.97412109375
51105,2.141845703125
51106,1.94140625
51107,2.091552734375
51108,1.4954833984375
51109,1.8885498046875
51110,1.4603271484375
51111,2.1444091796875
51112,1.3878173828125
51113,1.6539306640625
51114,1.7244873046875
51115,2.73345947265625
51116,1.99365234375
51117,1.69482421875
51118,1.4365234375
51119,2.2373046875
51120,1.5103759765625
51121,2.3232421875
51122,2.372314453125
51123,1.91259765625
51124,2.1917724609375
51125,1.5440673828125
51126,2.4095458984375
51127,2.158203125
51128,1.6558837890625
51129,2.22509765625
51130,2.25
51131,2.402587890625
51132,1.7569580078125
51133,1.8160400390625
51134,1.9150390625
51135,2.74554443359375
51136,0.9666748046875
51137,1.4700927734375
51138,2.322265625
51139,1.0921630859375
51140,1.843994140625
51141,1.712646484375
51142,1.7646484375
51143,1.0970458984375
51144,1.3660888671875
51145,1.345947265625
51146,1.7716064453125
51147,2.3389892578125
51148,2.49346923828125
51149,2.1634521484375
51150,2.16790771484375
51151,1.7716064453125
51152,2.390625
51153,1.98681640625
51154,1.6546630859375
51155,2.125
51156,1.5467529296875
51157,1.9034423828125
51158,2.1649169921875
51159,1.46240234375
51160,2.0704345703125
51161,1.83251953125
51162,2.056640625
51163,1.65966796875
51164,1.6767578125
51165,2.1358642578125
51166,1.9249267578125
51167,1.8994140625
51168,1.25927734375
51169,1.73046875
51170,2.23779296875
51171,1.6004638671875
51172,1.69970703125
51173,2.405517578125
51174,1.853515625
51175,1.6468505859375
51176,1.5269775390625
51177,1.4842529296875
51178,2.3321533203125
51179,1.8486328125
51180,2.1695556640625
51181,1.8583984375
51182,2.130859375
51183,1.8826904296875
51184,2.6241455078125
51185,2.560546875
51186,2.0262451171875
51187,1.7177734375
51188,2.0631103515625
51189,2.37811279296875
51190,1.81298828125
51191,2.267333984375
51192,1.87060546875
51193,1.92822265625
51194,2.2296142578125
51195,1.728515625
51196,1.55029296875
51197,1.73095703125
51198,1.6810302734375
51199,2.2845458984375
51200,1.501708984375
51201,1.6727294921875
51202,1.923583984375
51203,2.07177734375
51204,1.4000244140625
51205,2.224609375
51206,1.5518798828125
51207,2.0364990234375
51208,1.776611328125
51209,1.83251953125
51210,1.995361328125
51211,2.5863037109375
51212,1.8485107421875
51213,1.7840576171875
51214,1.0369873046875
51215,2.6553955078125
51216,1.93212890625
51217,2.197265625
51218,2.425537109375
51219,1.929931640625
51220,2.1806640625
51221,1.5447998046875
51222,1.349853515625
51223,1.82421875
51224,1.6641845703125
51225,2.1654052734375
51226,1.98388671875
51227,1.4970703125
51228,2.0064697265625
51229,2.3839111328125
51230,2.1304931640625
51231,2.4420166015625
51232,1.46875
51233,2.3792724609375
51234,1.7540283203125
51235,1.6644287109375
51236,2.26611328125
51237,1.5902099609375
51238,2.2005615234375
51239,1.5635986328125
51240,1.6988525390625
51241,2.216796875
51242,1.6533203125
51243,2.3719482421875
51244,1.5660400390625
51245,2.5
51246,1.862548828125
51247,1.6292724609375
51248,1.9569091796875
51249,1.5885009765625
51250,2.074951171875
51251,2.396728515625
51252,2.1490478515625
51253,1.4102783203125
51254,1.806640625
51255,1.9727783203125
51256,1.0960693359375
51257,1.348876953125
51258,2.06494140625
51259,1.521240234375
51260,2.3236083984375
51261,1.95166015625
51262,1.826171875
51263,1.8114013671875
51264,2.2742919921875
51265,2.036376953125
51266,1.899658203125
51267,1.4776611328125
51268,1.9742431640625
51269,1.7034912109375
51270,0.7845458984375
51271,2.0694580078125
51272,1.2882080078125
51273,1.60302734375
51274,2.290283203125
51275,2.092529296875
51276,1.3404541015625
51277,2.286376953125
51278,1.7652587890625
51279,1.50146484375
51280,1.979248046875
51281,1.888916015625
51282,2.160888671875
51283,1.8709716796875
51284,1.56982421875
51285,2.24530029296875
51286,2.293212890625
51287,2.1986083984375
51288,2.132080078125
51289,1.95654296875
51290,1.5625
51291,2.1212158203125
51292,1.75
51293,1.4671630859375
51294,1.912353515625
51295,2.1837158203125
51296,0.9981689453125
51297,2.5762939453125
51298,1.21142578125
51299,1.7266845703125
51300,1.92626953125
51301,1.720458984375
51302,2.2237548828125
51303,2.6319580078125
51304,1.8179931640625
51305,2.4560546875
51306,2.098876953125
51307,1.5467529296875
51308,2.0654296875
51309,2.2259521484375
51310,1.6171875
51311,2.0927734375
51312,1.4449462890625
51313,2.113037109375
51314,1.83740234375
51315,2.3070068359375
51316,1.7620849609375
51317,2.145263671875
51318,1.29150390625
51319,2.4622802734375
51320,1.3555908203125
51321,2.2130126953125
51322,1.879638671875
51323,1.756591796875
51324,1.8656005859375
51325,1.6883544921875
51326,1.92333984375
51327,2.01513671875
51328,2.34759521484375
51329,1.30615234375
51330,1.6031494140625
51331,2.47998046875
51332,1.7840576171875
51333,2.1220703125
51334,1.7403564453125
51335,1.70703125
51336,1.77734375
51337,1.670166015625
51338,1.7838134765625
51339,2.054443359375
51340,2.18359375
51341,1.0887451171875
51342,2.107666015625
51343,1.9075927734375
51344,1.976318359375
51345,1.448974609375
51346,1.3731689453125
51347,1.5228271484375
51348,1.5374755859375
51349,1.573486328125
51350,2.381591796875
51351,1.541748046875
51352,2.111328125
51353,1.9288330078125
51354,1.7286376953125
51355,2.3057861328125
51356,1.6488037109375
51357,1.50146484375
51358,1.8380126953125
51359,2.212158203125
51360,1.32080078125
51361,1.8858642578125
51362,1.747314453125
51363,1.51416015625
51364,1.719970703125
51365,2.2352294921875
51366,2.272705078125
51367,1.5936279296875
51368,2.0836181640625
51369,1.9559326171875
51370,1.8170166015625
51371,2.4259033203125
51372,1.779296875
51373,1.8299560546875
51374,2.1204833984375
51375,2.10986328125
51376,2.309814453125
51377,2.1092529296875
51378,1.4984130859375
51379,1.6351318359375
51380,1.8388671875
51381,1.674560546875
51382,2.46826171875
51383,1.9090576171875
51384,1.195068359375
51385,1.224365234375
51386,1.9276123046875
51387,2.0020751953125
51388,1.6966552734375
51389,2.4990234375
51390,1.9681396484375
51391,1.8323974609375
51392,1.998046875
51393,2.3944091796875
51394,1.9556884765625
51395,2.0655517578125
51396,1.2615966796875
51397,1.836181640625
51398,1.6318359375
51399,1.114501953125
51400,1.7122802734375
51401,2.06494140625
51402,2.3624267578125
51403,2.175537109375
51404,1.515625
51405,1.366943359375
51406,1.609130859375
51407,1.49267578125
51408,2.39013671875
51409,2.1046142578125
51410,1.3785400390625
51411,1.6695556640625
51412,2.0631103515625
51413,1.66943359375
51414,1.8564453125
51415,2.2459716796875
51416,1.3070068359375
51417,1.853759765625
51418,2.057861328125
51419,1.619140625
51420,2.6275634765625
51421,2.0006103515625
51422,2.21710205078125
51423,1.9354248046875
51424,2.0411376953125
51425,1.8441162109375
51426,2.0328369140625
51427,1.6568603515625
51428,2.77752685546875
51429,1.57177734375
51430,1.830810546875
51431,1.6798095703125
51432,1.3870849609375
51433,1.6116943359375
51434,2.3707275390625
51435,1.8824462890625
51436,2.15380859375
